img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/full_8591445AmericaFrontccc.jpg,Dragon's Dogma,PS3,role-playing,Capcom,Capcom,7.3,1.7699999999999998,0.41,0.72,0.48,0.16,2012-05-22,2019-01-29
/games/boxart/7651927ccc.jpg,The SpongeBob SquarePants Movie,PS2,platform,Thq,Heavy Iron Studios,6.6,1.76,1.06,0.0,0.54,0.16,2004-10-27,
/games/boxart/5536952ccc.jpg,Sonic the Hedgehog 3,GEN,platform,Sega,Sonic Team,7.3,1.76,1.02,0.2,0.47,0.07,1994-01-23,
/games/boxart/5275775ccc.jpg,Def Jam: Fight for NY,PS2,fighting,Electronic Arts,Aki Corporation / Ea Canada,7.3,1.75,0.86,0.0,0.67,0.22,2004-09-20,
/games/boxart/9699453ccc.jpg,Tom Clancy's Ghost Recon,XB,shooter,Ubisoft,Red Storm Entertainment,7.3,1.76,1.23,0.0,0.46,0.07,2002-11-11,
/games/boxart/full_2457219AmericaFrontccc.jpg,WWF Attitude,PS,fighting,Acclaim Entertainment,Acclaim Entertainment,7.3,1.76,1.27,0.0,0.42,0.07,1999-07-31,
/games/boxart/5075734ccc.jpg,High School Musical: Sing It!,WII,misc,Disney Interactive Studios,Artificial Mind And Movement,6.4,1.7599999999999998,1.15,0.0,0.45,0.16,2007-10-30,
/games/boxart/1425321ccc.jpg,The Urbz: Sims in the City,PS2,simulation,Electronic Arts,Maxis,7.3,1.76,0.52,0.0,0.95,0.29,2004-11-09,
/games/boxart/full_664593AmericaFrontccc.jpg,Just Cause 2,PS3,action,Square Enix,Avalanche Studios,8.3,1.7500000000000002,0.45,0.06,0.92,0.32,2010-03-23,
/games/boxart/full_7143174AmericaFrontccc.jpg,For Honor,PS4,action,Ubisoft,Ubisoft Montreal,7.3,1.7400000000000002,0.73,0.07,0.66,0.28,2017-02-14,2018-01-09
/games/boxart/6864542ccc.jpg,Madden NFL 2000,PS,sports,Ea Sports,Ea Tiburon,7.3,1.76,1.68,0.0,0.04,0.04,1999-07-31,
/games/boxart/full_4886660PALFrontccc.jpg,Pro Evolution Soccer,PS2,sports,Konami,Konami Computer Entertainment Tokyo,7.3,1.76,0.06,0.53,0.9,0.27,2001-11-24,
/games/boxart/full_6790033PALFrontccc.jpg,2 Games in 1: Disney Princess & The Lion King,GBA,misc,Thq,Various,7.3,1.74,1.25,0.0,0.46,0.03,2004-12-01,
/games/boxart/3407573ccc.jpg,Star Wars Battlefront,XB,shooter,Lucasarts,Pandemic Studios,7.3,1.76,1.24,0.0,0.45,0.07,2004-09-20,
/games/boxart/full_1402680AmericaFrontccc.jpg,Dance Dance Revolution X,PS2,simulation,Konami,Konami Computer Entertainment Tokyo,7.3,1.74,0.85,0.01,0.66,0.22,2008-09-12,
/games/boxart/1324247ccc.jpg,FIFA Soccer 08,PS3,sports,Ea Sports,Ea Canada,8.5,1.75,0.35,0.02,1.07,0.31,2007-10-09,
/games/boxart/full_146939AmericaFrontccc.jpg,Star Wars Episode I: The Phantom Menace,PS,adventure,Lucasarts,Big Ape Productions,7.3,1.75,0.72,0.04,0.89,0.1,1999-08-31,
/games/boxart/full_9681367AmericaFrontccc.png,NBA 2K15,XONE,sports,2K Sports,Visual Concepts,7.3,1.7499999999999998,1.39,0.0,0.18,0.18,2014-10-07,2018-01-04
/games/boxart/full_1055578AmericaFrontccc.jpg,NBA 2K19,XONE,sports,2K Sports,Visual Concepts,7.3,1.73,1.47,0.0,0.08,0.18,2018-09-11,2018-07-28
/games/boxart/full_7809474AmericaFrontccc.jpg,Mortal Kombat X,XONE,fighting,Warner Bros. Interactive Entertainment,Netherrealm Studios,7.3,1.75,1.34,0.0,0.23,0.18,2015-04-14,2018-01-04
/games/boxart/full_5299556AmericaFrontccc.jpg,Shadow of the Tomb Raider,PS4,action-adventure,Square Enix,Eidos Montreal,7.3,1.74,0.59,0.06,0.82,0.27,2018-09-14,2018-09-12
/games/boxart/full_962356AmericaFrontccc.jpg,Crash Bandicoot: The Huge Adventure,GBA,platform,Vivendi Games,Vicarious Visions,8.3,1.73,0.95,0.0,0.7,0.08,2002-02-25,
/games/boxart/9052333ccc.jpg,Twisted Metal III,PS,action,989 Studios,989 Studios,4.4,1.73,1.48,0.0,0.2,0.05,1998-10-31,
/games/boxart/full_8418324AmericaFrontccc.jpg,Harry Potter and the Sorcerer's Stone,GB,action,Electronic Arts,Griptonite Games,7.3,1.7300000000000002,0.94,0.1,0.62,0.07,2001-11-21,
/games/boxart/full_9769582AmericaFrontccc.jpg,SSX Tricky,PS2,sports,Ea Sports Big,Ea Canada,9.2,1.73,0.85,0.0,0.66,0.22,2001-11-05,
/games/boxart/full_5056051AmericaFrontccc.jpg,Dishonored,X360,shooter,Bethesda Softworks,Arkane Studios,7.3,1.72,1.06,0.01,0.5,0.15,2013-04-16,2018-02-02
/games/boxart/full_8621072AmericaFrontccc.jpg,Call of Duty: World at War Final Fronts,PS2,shooter,Activision,Rebellion Developments,6.8,1.73,0.61,0.0,0.18,0.94,2008-11-10,
/games/boxart/full_2072600AmericaFrontccc.jpg,Injustice 2,PS4,fighting,Warner Bros. Interactive Entertainment,Netherrealm Studios,7.3,1.71,0.88,0.0,0.54,0.29,2017-05-16,2018-01-06
/games/boxart/8865551ccc.jpg,Hot Shots Golf Fore!,PS2,sports,Sony Computer Entertainment,Clap Hanz,7.3,1.7200000000000002,0.27,1.34,0.11,0.0,2004-08-17,
/games/boxart/full_2358667AmericaFrontccc.jpg,Game Party 3,WII,puzzle,Warner Bros. Interactive,Farsight Studios,7.3,1.7199999999999998,1.43,0.0,0.16,0.13,2009-10-06,
/games/boxart/full_1674875AmericaFrontccc.jpg,Deal or No Deal,DS,misc,"Destination Software, Inc",Global Star,7.3,1.72,1.16,0.0,0.4,0.16,2007-07-23,
/games/boxart/885972ccc.jpg,Madden NFL 2005,XB,sports,Ea Sports,Ea Tiburon,7.3,1.7200000000000002,1.61,0.0,0.03,0.08,2004-08-09,
/games/boxart/3054904ccc.jpg,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,PS2,action,Rockstar Games,Rockstar North,9.7,1.73,0.85,0.0,0.66,0.22,2003-10-21,
/games/boxart/full_1841380AmericaFrontccc.png,Titanfall 2,PS4,shooter,Electronic Arts,Respawn Entertainment,8.9,1.7100000000000002,0.75,0.06,0.62,0.28,2016-10-28,2018-06-29
/games/boxart/7352054ccc.jpg,Tetris Worlds,GBA,puzzle,Thq,3D6 Games,7.3,1.7000000000000002,1.25,0.0,0.39,0.06,2001-09-05,
/games/boxart/1739291ccc.jpg,Need for Speed Underground,XB,racing,Electronic Arts,Ea Black Box,7.3,1.7100000000000002,1.09,0.0,0.55,0.07,2003-11-17,
/games/boxart/full_9966752AmericaFrontccc.jpg,The Beatles: Rock Band,WII,misc,Mtv Games,Harmonix Music Systems,9.0,1.71,1.17,0.0,0.39,0.15,2009-09-09,
/games/boxart/full_portal-2_305AmericaFront.jpg,Portal 2,PS3,shooter,Valve,Valve Software,9.6,1.71,0.83,0.02,0.62,0.24,2011-04-19,
/games/boxart/full_4288812AmericaFrontccc.jpg,Toy Story 2: Buzz Lightyear to the Rescue!,PS,platform,Activision,Traveller'S Tales,7.3,1.71,0.99,0.0,0.64,0.08,1999-11-30,
/games/boxart/full_6833599AmericaFrontccc.jpg,Imagine: Teacher,DS,simulation,Ubisoft,Magic Pockets,7.3,1.7199999999999998,0.7,0.0,0.83,0.19,2008-08-12,
/games/boxart/full_call-of-duty-modern-warfare-3_640AmericaFront.jpg,Call of Duty: Modern Warfare 3,PC,shooter,Activision,Infinity Ward,8.0,1.71,0.41,0.0,0.99,0.31,2011-11-08,
/games/boxart/full_8358488AmericaFrontccc.jpg,Call of Duty Black Ops: Declassified,PSV,shooter,Activision,Nihilistic,3.2,1.71,0.74,0.07,0.52,0.38,2012-11-13,2018-09-24
/games/boxart/full_9296371JapanFrontccc.jpg,Super Puyo Puyo,SNES,puzzle,Banpresto,Compile,7.3,1.7,0.0,1.69,0.0,0.01,1993-12-10,
/games/boxart/full_6652157AmericaFrontccc.jpg,FIFA Soccer 10,PS2,sports,Ea Sports,Ea Canada,7.3,1.7,0.23,0.0,0.24,1.23,2009-10-20,
/games/boxart/full_9041244AmericaFrontccc.jpg,Cabela's Big Game Hunter 2010,WII,sports,Activision,Cauldron,5.5,1.7000000000000002,1.58,0.0,0.0,0.12,2009-09-29,
/games/boxart/6582362ccc.gif,Ben 10: Protector of Earth,DS,action,D3 Publisher,1St Playable Productions,7.3,1.69,0.68,0.0,0.82,0.19,2007-10-30,
/games/boxart/full_1099822PALFrontccc.jpg,Hitman: Absolution,X360,action,Square Enix,Io Interactive,7.3,1.7000000000000002,0.68,0.01,0.88,0.13,2012-11-20,
/games/boxart/full_4116317AmericaFrontccc.jpg,NCAA Football 07,PS2,sports,Electronic Arts,Ea Sports,8.9,1.69,1.41,0.0,0.05,0.23,2006-07-18,
/games/boxart/full_the-sims-3-late-night-expansion-pack_10AmericaFront.jpg,The Sims 3: Late Night Expansion Pack,PC,simulation,Electronic Arts,The Sims Studio,7.5,1.69,0.59,0.0,0.88,0.22,2010-10-26,
/games/boxart/full_3909521AmericaFrontccc.jpg,Cooking Mama 3: Shop & Chop,DS,simulation,505 Games,Cooking Mama Ltd.,7.3,1.7000000000000002,0.79,0.08,0.66,0.17,2009-10-20,
/games/boxart/full_6367235JapanFrontccc.jpg,Tomodachi Collection: New Life,3DS,simulation,Nintendo,Nintendo,7.3,1.69,0.0,1.69,0.0,0.0,2013-04-13,2018-01-06
/games/boxart/full_6705325AmericaFrontccc.jpg,SOCOM 3: U.S. Navy SEALs,PS2,shooter,Sony Computer Entertainment,Zipper Interactive,7.3,1.7000000000000002,1.22,0.04,0.34,0.1,2005-10-11,
/games/boxart/1789636ccc.jpg,Harry Potter and the Sorcerer's Stone,GBA,action,Electronic Arts,Griptonite Games,6.6,1.6900000000000002,0.87,0.08,0.66,0.08,2001-11-15,
/games/boxart/full_2766438AmericaFrontccc.jpg,LEGO Batman 2: DC Super Heroes,X360,action-adventure,Warner Bros. Interactive Entertainment,Traveller'S Tales,7.3,1.69,0.9,0.0,0.64,0.15,2012-06-26,2018-03-15
/games/boxart/full_7054702AmericaFrontccc.jpg,Saints Row IV,X360,action,Deep Silver,Volition Inc.,7.3,1.68,1.01,0.01,0.51,0.15,2013-08-20,2018-04-02
/games/boxart/full_5296193AmericaFrontccc.jpg,Jampack Winter '99,PS,misc,Sony Computer Entertainment,Sony Computer Entertainment America,7.3,1.6900000000000002,0.94,0.0,0.64,0.11,1999-10-01,
/games/boxart/full_9058013AmericaFrontccc.jpg,WCW vs. nWo: World Tour,N64,fighting,Thq,Aki Corp.,7.3,1.7000000000000002,1.37,0.03,0.28,0.02,1997-11-16,
/games/boxart/8634108ccc.jpg,Dragon Ball Z: The Legacy of Goku,GBA,role-playing,Infogrames,Webfoot Technologies,6.5,1.6900000000000002,1.52,0.0,0.12,0.05,2002-05-14,
/games/boxart/full_7972482AmericaFrontccc.jpg,Need for Speed: Undercover,X360,racing,Electronic Arts,Ea Vancouver,6.3,1.69,0.8,0.01,0.7,0.18,2008-11-17,
/games/boxart/9583791ccc.jpg,Star Wars Battlefront: Renegade Squadron,PSP,shooter,Lucasarts,Rebellion Developments,7.5,1.6900000000000002,0.9,0.0,0.47,0.32,2007-10-09,
/games/boxart/3855026ccc.jpg,Time Crisis,PS,shooter,Namco,Namco,8.5,1.6800000000000002,0.38,0.33,0.87,0.1,1997-10-31,
/games/boxart/7141460ccc.jpg,World Championship Poker: Featuring Howard Lederer - All In,PS2,misc,Crave Entertainment,Point Of View,7.3,1.68,0.82,0.0,0.64,0.22,2006-08-29,
/games/boxart/full_7672549AmericaFrontccc.jpg,Far Cry 4,XONE,shooter,Ubisoft,Ubisoft Montreal,8.5,1.69,0.85,0.02,0.68,0.14,2014-11-18,2018-01-23
/games/boxart/full_the-sims-superstar_773AmericaFront.jpg,The Sims: Superstar,PC,simulation,Electronic Arts,Maxis,7.3,1.67,1.67,0.0,0.0,0.0,2003-05-12,
/games/boxart/full_5633056AmericaFrontccc.jpg,Saints Row 2,PS3,action,Thq,Volition Inc.,7.9,1.68,0.88,0.02,0.54,0.24,2008-10-14,2018-04-02
/games/boxart/full_3173221AmericaFrontccc.jpg,Dragon Age: Origins,PS3,role-playing,Electronic Arts,Bioware Edmonton,8.7,1.67,0.96,0.08,0.42,0.21,2009-11-03,
/games/boxart/9306847ccc.jpg,SpongeBob SquarePants: Battle for Bikini Bottom,PS2,platform,Thq,Heavy Iron Studios,5.8,1.67,1.08,0.0,0.45,0.14,2003-10-31,
/games/boxart/4265007ccc.jpg,NCAA Football 2004,PS2,sports,Electronic Arts,Ea Tiburon,8.1,1.6700000000000002,1.35,0.0,0.09,0.23,2003-07-16,
/games/boxart/full_5864962AmericaFrontccc.jpg,Tony Hawk's Pro Skater 3,PS,sports,Activision,Neversoft,7.3,1.6700000000000002,1.09,0.02,0.49,0.07,2001-10-28,
/games/boxart/5096819ccc.jpg,Star Wars Battlefront II,XB,shooter,Lucasarts,Pandemic Studios,7.3,1.67,1.22,0.0,0.39,0.06,2005-11-01,
/games/boxart/full_1764308AmericaFrontccc.jpg,PGR: Project Gotham Racing 2,XB,racing,Microsoft Game Studios,Bizarre Creations,8.9,1.6700000000000002,0.97,0.04,0.59,0.07,2003-11-17,
/games/boxart/48287ccc.jpg,"Monsters, Inc.",GBA,adventure,Thq,Artificial Mind And Movement,7.3,1.6700000000000002,0.59,0.03,0.95,0.1,2001-10-25,
/games/boxart/5168586ccc.jpg,Spy Hunter,PS2,racing,Midway Games,Paradigm Entertainment,7.3,1.67,1.13,0.0,0.32,0.22,2001-09-24,
/games/boxart/full_5573542AmericaFrontccc.jpg,Destiny,PS3,shooter,Activision,Bungie,7.3,1.6699999999999997,0.69,0.13,0.59,0.26,2014-09-09,2018-04-22
/games/boxart/6768791ccc.jpg,SSX 3,PS2,sports,Ea Sports Big,Ea Canada,7.3,1.6700000000000002,0.93,0.0,0.52,0.22,2003-10-20,
/games/boxart/6477183ccc.jpg,Madden NFL 2001,PS,sports,Ea Sports,Ea Sports,7.3,1.6700000000000002,1.58,0.0,0.05,0.04,2000-08-22,
/games/boxart/8971816ccc.jpg,Fight Night Round 3,PS3,fighting,Ea Sports,Ea Chicago,7.3,1.6600000000000001,0.81,0.01,0.58,0.26,2006-12-05,
/games/boxart/full_4934074AmericaFrontccc.jpg,Disney Infinity,WII,misc,Disney Interactive Studios,Unknown,7.3,1.66,1.06,0.0,0.44,0.16,2013-08-18,
/games/boxart/full_6431264AmericaFrontccc.jpg,Shaun White Snowboarding: Road Trip,WII,sports,Ubisoft,Ubisoft Montreal,7.8,1.6500000000000001,0.93,0.0,0.56,0.16,2008-11-16,
/games/boxart/6878938ccc.jpg,SSX,PS2,sports,Ea Sports Big,Ea Canada,7.3,1.6500000000000001,0.78,0.06,0.61,0.2,2000-10-30,
/games/boxart/full_5342571PALFrontccc.jpg,NBA 2K15,X360,sports,2K Sports,Visual Concepts,7.3,1.6500000000000001,1.37,0.0,0.11,0.17,2014-10-07,2018-01-04
/games/boxart/full_6585382AmericaFrontccc.jpg,NBA Ballers,PS2,sports,Midway Games,Midway,7.3,1.65,0.81,0.0,0.63,0.21,2004-04-05,
/games/boxart/8139004ccc.jpg,NBA Live 2003,PS2,sports,Ea Sports,Ea Canada,7.3,1.65,1.25,0.03,0.15,0.22,2002-10-08,
/games/boxart/2714961ccc.jpg,Need for Speed Carbon,X360,racing,Electronic Arts,Ea Black Box,7.9,1.65,0.76,0.02,0.69,0.18,2006-10-31,
/games/boxart/full_5291444AmericaFrontccc.jpg,MySims,WII,simulation,Electronic Arts,Ea Redwood Shores,7.1,1.65,0.9,0.04,0.54,0.17,2007-09-18,
/games/boxart/full_17001AmericaFrontccc.jpg,Star Wars The Clone Wars: Lightsaber Duels,WII,action,Lucasarts,Krome Studios,7.3,1.65,1.21,0.0,0.3,0.14,2008-11-11,
/games/boxart/7869614ccc.jpg,Ms. Pac-Man,2600,puzzle,Atari,General Entertainment,7.3,1.6600000000000001,1.54,0.0,0.1,0.02,1982-01-01,
/games/boxart/3553173ccc.jpg,Prince of Persia: Warrior Within,PS2,adventure,Ubisoft,Ubisoft Montreal,7.3,1.64,0.54,0.0,0.88,0.22,2004-11-30,
/games/boxart/full_8163377AmericaFrontccc.jpg,NBA Live 06 (All region sales),PS2,sports,Ea Sports,Ea Canada,7.3,1.64,1.44,0.0,0.15,0.05,2005-09-26,
/games/boxart/full_7106511AmericaFrontccc.jpg,Watch Dogs,XONE,action-adventure,Ubisoft,Ubisoft Montreal,7.3,1.65,0.91,0.0,0.59,0.15,2014-05-27,2018-03-15
/games/boxart/5246084ccc.jpg,Tiger Woods PGA Tour 2003,PS2,sports,Ea Sports,Ea Redwood Shores,7.3,1.6400000000000001,0.8,0.0,0.63,0.21,2002-10-27,
/games/boxart/4395235ccc.jpg,Tom Clancy's Rainbow Six,PS,shooter,Red Storm Entertainment,Rebellion Developments,7.3,1.6400000000000001,0.93,0.0,0.63,0.08,1999-11-23,
/games/boxart/full_7449241AmericaFrontccc.jpg,Army of Two,X360,shooter,Electronic Arts,Ea Montreal,6.7,1.64,1.09,0.02,0.37,0.16,2008-03-07,2018-02-03
/games/boxart/full_4399977AmericaFrontccc.jpg,Persona 5,PS4,role-playing,Atlus,Atlus,7.3,1.64,0.62,0.48,0.34,0.2,2017-04-04,2017-12-31
/games/boxart/7222772ccc.jpg,Dig Dug,2600,puzzle,Atari,Atari,7.3,1.6400000000000001,1.52,0.0,0.1,0.02,1983-01-01,
/games/boxart/full_9304591AmericaFrontccc.jpg,Tiger Woods PGA Tour 2004,PS2,sports,Ea Sports,Ea Redwood Shores,7.3,1.62,1.18,0.0,0.34,0.1,2003-09-22,
/games/boxart/full_2046408AmericaFrontccc.jpg,Ape Escape,PS,platform,Sony Computer Entertainment,Sce Japan Studio,9.3,1.62,0.71,0.32,0.48,0.11,1999-05-31,2018-09-16
/games/boxart/7962445ccc.jpg,ESPN NFL 2K5,XB,sports,Sega,Visual Concepts,7.3,1.6300000000000001,1.54,0.0,0.02,0.07,2004-07-20,
/games/boxart/full_6497876AmericaFrontccc.jpg,Max Payne 3,X360,shooter,Rockstar Games,Rockstar Vancouver,7.3,1.62,0.86,0.01,0.62,0.13,2012-05-15,2018-02-08
/games/boxart/full_uncharted-golden-abyss_991AmericaFront.jpg,Uncharted: Golden Abyss,PSV,action,Sony Computer Entertainment,Scea Bend Studio / Naughty Dog,7.9,1.62,0.53,0.13,0.71,0.25,2012-02-15,
/games/boxart/full_8089384AmericaFrontccc.png,The Order: 1886,PS4,shooter,Sony Computer Entertainment,Ready At Dawn,6.2,1.62,0.44,0.07,0.86,0.25,2015-02-20,2018-01-02
/games/boxart/full_6331276AmericaFrontccc.jpg,NCAA Football 2005,PS2,sports,Ea Sports,Ea Tiburon,7.3,1.6300000000000001,1.32,0.0,0.09,0.22,2004-07-15,
/games/boxart/6574396ccc.jpg,Sled Storm,PS,racing,Electronic Arts,Ea Canada,7.3,1.62,0.9,0.0,0.61,0.11,1999-08-10,
/games/boxart/full_call-of-duty-black-ops_6AmericaFront.jpg,Call of Duty: Black Ops,PC,shooter,Activision,Treyarch,8.5,1.63,0.58,0.0,0.82,0.23,2010-11-09,
/games/boxart/863489ccc.jpg,Tony Hawk's American Wasteland (Old all region sales),PS2,sports,Activision,Neversoft Entertainment,7.3,1.6300000000000001,0.8,0.01,0.63,0.19,2005-10-18,
/games/boxart/2647132ccc.gif,Rock Band,PS3,misc,Mtv Games,Harmonix Music Systems,9.1,1.6199999999999999,0.99,0.0,0.41,0.22,2007-11-20,
/games/boxart/full_kinectimals_492AmericaFront.jpg,Kinectimals,X360,simulation,Microsoft Game Studios,Frontier Studio,7.5,1.62,1.02,0.0,0.46,0.14,2010-11-04,
/games/boxart/full_1337330PALFrontccc.jpg,Buzz! The Music Quiz,PS2,misc,Sony Computer Entertainment,Relentless Software,7.3,1.6099999999999999,0.0,0.0,1.18,0.43,2005-10-21,
/games/boxart/618553ccc.jpg,NFL Street 2,PS2,sports,Ea Sports Big,Ea Tiburon,7.3,1.62,0.79,0.0,0.62,0.21,2004-12-22,
/games/boxart/8685553ccc.jpg,SpongeBob's Atlantis SquarePantis,DS,adventure,Thq,Altron,7.3,1.6,1.49,0.0,0.0,0.11,2007-10-23,
/games/boxart/full_8562505AmericaFrontccc.jpg,Tom Clancy's Ghost Recon Wildlands,XONE,shooter,Ubisoft,Ubisoft Paris,7.7,1.6099999999999999,0.98,0.0,0.48,0.15,2017-03-07,2018-04-01
/games/boxart/full_279517AmericaFrontccc.jpeg,Wolfenstein: The New Order,PS4,shooter,Bethesda Softworks,Machinegames,7.3,1.5999999999999999,0.48,0.03,0.84,0.25,2014-05-20,2019-03-25
/games/boxart/full_6173769AmericaFrontccc.jpg,Midnight Club 3: DUB Edition (America/Others Sales),PS2,racing,Rockstar Games,Rockstar San Diego,7.3,1.6,1.3,0.0,0.23,0.07,2005-04-11,
/games/boxart/full_9753990AmericaFrontccc.jpeg,Madden NFL 15,XONE,sports,Ea Sports,Ea Tiburon,7.3,1.61,1.34,0.0,0.1,0.17,2014-08-26,2018-01-04
/games/boxart/full_rage_396AmericaFront.jpg,Rage,X360,shooter,Bethesda Softworks,Id Software,7.9,1.5999999999999999,0.82,0.03,0.6,0.15,2011-10-04,
/games/boxart/5200578ccc.jpg,River Raid,2600,shooter,Activision,Activision,7.3,1.6,1.49,0.0,0.09,0.02,1982-01-01,
/games/boxart/full_2327598AmericaFrontccc.jpg,Just Cause 2,X360,action,Square Enix,Avalanche Studios,8.0,1.6099999999999999,0.59,0.02,0.83,0.17,2010-03-23,
/games/boxart/full_8608062AmericaFrontccc.jpg,Mario Bros.,2600,platform,Atari,Atari,7.3,1.59,1.48,0.0,0.09,0.02,1983-10-01,
/games/boxart/1051204ccc.jpg,Pro Evolution Soccer 2008,PS3,sports,Konami,Konami,7.1,1.5900000000000003,0.04,0.32,1.1,0.13,2008-03-12,
/games/boxart/full_322404AmericaFrontccc.jpg,Soul Blade,PS,fighting,Namco,Namco,8.6,1.58,0.61,0.46,0.41,0.1,1997-01-01,
/games/boxart/1642018ccc.jpg,NASCAR 2000,PS,racing,Ea Sports,Stormfront Studios,7.3,1.58,0.88,0.0,0.6,0.1,1999-09-30,
/games/boxart/full_lego-harry-potter-years-1-4_4AmericaFront.jpg,LEGO Harry Potter: Years 1-4,X360,adventure,Warner Bros. Interactive,Traveller'S Tales,7.9,1.5899999999999999,0.95,0.0,0.5,0.14,2010-06-29,2018-12-01
/games/boxart/full_6466178AmericaFrontccc.jpg,Far Cry 2,X360,shooter,Ubisoft,Ubisoft Montreal,8.5,1.6099999999999999,0.72,0.02,0.69,0.18,2008-10-21,
/games/boxart/full_sonic-generations_580AmericaFront.jpg,Sonic Generations,PS3,platform,Sega,Sonic Team,7.3,1.5899999999999999,0.6,0.02,0.72,0.25,2011-11-01,
/games/boxart/4839053ccc.jpg,ESPN NBA 2K5,PS2,sports,Sega,Visual Concepts,7.3,1.5899999999999999,1.26,0.0,0.12,0.21,2004-09-30,
/games/boxart/full_9036856AmericaFrontccc.jpg,FIFA 16,X360,sports,Ea Sports,Ea Canada,9.0,1.5899999999999999,0.59,0.0,0.88,0.12,2015-09-22,2018-04-01
/games/boxart/full_7538612AmericaFrontccc.jpg,Batman: Arkham Knight,XONE,action,Warner Bros. Interactive Entertainment,Rocksteady Studios,7.3,1.5699999999999998,0.97,0.0,0.46,0.14,2015-06-23,2018-01-04
/games/boxart/full_146517AmericaFrontccc.jpg,Dance Dance Revolution: Hottest Party 2,WII,simulation,Konami,Bemani,7.3,1.5799999999999998,0.94,0.01,0.48,0.15,2008-09-12,
/games/boxart/3805646ccc.jpg,Spyro 2: Season of Flame,GBA,platform,Vivendi Games,Digital Eclipse,7.3,1.58,0.85,0.0,0.65,0.08,2002-09-25,
/games/boxart/full_1673222AmericaFrontccc.jpg,Jampack Summer 2K,PS,misc,Sony Computer Entertainment,Sony Computer Entertainment America,7.3,1.58,0.88,0.0,0.6,0.1,2000-05-15,
/games/boxart/full_1783749AmericaFrontccc.jpg,Devil May Cry 4,PS3,action,Capcom,Capcom,8.2,1.57,0.58,0.34,0.45,0.2,2008-02-05,
/games/boxart/full_9047419AmericaFrontccc.jpg,High School Musical 3: Senior Year,DS,misc,Disney Interactive Studios,Griptonite Games,7.3,1.57,0.63,0.0,0.76,0.18,2008-10-21,
/games/boxart/full_432468AmericaFrontccc.jpg,Moshi Monsters: Moshling Zoo,DS,misc,Activision,Mind Candy,7.3,1.5699999999999998,0.38,0.0,0.98,0.21,2011-11-06,
/games/boxart/full_4070908AmericaFrontccc.jpg,NCAA Football 2002,PS2,sports,Ea Sports,Ea Tiburon,7.3,1.57,0.77,0.0,0.6,0.2,2001-07-23,
/games/boxart/full_lego-pirates-of-the-caribbean-the-video-game_531AmericaFront.jpg,LEGO Pirates of the Caribbean: The Video Game,WII,action,Disney Interactive Studios,Traveller'S Tales,7.5,1.5699999999999998,0.73,0.0,0.69,0.15,2011-05-10,
/games/boxart/full_9385635AmericaFrontccc.jpg,Pro Evolution Soccer 2010,PS2,sports,Konami,Konami,7.2,1.56,0.1,0.12,0.18,1.16,2009-11-10,
/games/boxart/3599571ccc.jpg,Conflict: Desert Storm,PS2,shooter,Gotham Games,Pivotal Games,7.3,1.57,0.98,0.0,0.53,0.06,2002-09-30,
/games/boxart/full_6053226AmericaFrontccc.jpg,Guitar Hero: On Tour Decades,DS,misc,Activision,Vicarious Visions,7.3,1.5699999999999998,0.84,0.0,0.57,0.16,2008-11-16,
/games/boxart/full_6843722AmericaFrontccc.jpg,Carnival Games: Mini Golf,WII,sports,2K Play,Cat Daddy Games,7.3,1.56,0.86,0.0,0.55,0.15,2008-10-20,
/games/boxart/full_1377891AmericaFrontccc.jpg,Twisted Metal,PS,action,Sony Computer Entertainment,Singletrac,7.0,1.56,1.32,0.0,0.19,0.05,1995-11-05,
/games/boxart/full_mortal-kombat_154AmericaFront.jpg,Mortal Kombat,PS3,fighting,Warner Bros. Interactive,Netherrealm Studios,8.4,1.56,1.06,0.0,0.31,0.19,2011-04-19,
/games/boxart/full_7969606AmericaFrontccc.jpg,Smuggler's Run,PS2,racing,Rockstar Games,Rockstar San Diego,7.3,1.57,0.77,0.0,0.6,0.2,2000-10-25,
/games/boxart/full_409483AmericaFrontccc.jpg,Hannah Montana: Music Jam,DS,action,Disney Interactive Studios,Fall Line Studio,7.3,1.56,1.05,0.0,0.36,0.15,2007-10-16,
/games/boxart/full_717248AmericaFrontccc.jpg,MySims Kingdom,DS,simulation,Electronic Arts,Ea Redwood Shores,7.3,1.56,0.8,0.01,0.59,0.16,2008-10-28,
/games/boxart/full_mafia-ii_1AmericaFront.jpg,Mafia II,X360,action,2K Games,Illusion Softworks,7.2,1.5499999999999998,0.85,0.0,0.55,0.15,2010-08-24,
/games/boxart/184023ccc.jpg,Fight Night Round 3,PS2,fighting,Ea Sports,Ea Chicago,7.3,1.5700000000000003,1.07,0.0,0.4,0.1,2006-02-20,
/games/boxart/full_3709002AmericaFrontccc.jpg,Battlefield V,XONE,shooter,Electronic Arts,Ea Dice,7.3,1.5499999999999998,1.05,0.0,0.35,0.15,2018-11-20,2018-12-19
/games/boxart/5735485ccc.jpg,007: The World is Not Enough,N64,shooter,Electronic Arts,Eurocom Entertainment Software,7.4,1.5599999999999998,1.13,0.02,0.38,0.03,2000-10-17,
